@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
41,14,2,0.9560439560439561,0.24878048780487805,0.0011971151393190382,2.8980589921030857e-07,0.1313615518473233,0.11919426808257265,14,13,2.6371730423824412e-17,9.482231112960756e-18,13,True
7,1,2,0.47619047619047616,0.0,8.684746410296236e-05,0.0,0.10654844262652934,0.08309182467628083,17,15,7.688191804966803e-19,1.2368283120520403e-19,1,True
32,7,2,1.0,0.17338709677419356,0.002573468484532397,0.0,0.13917155684109878,0.12417306736041779,14,12,7.533468673745565e-18,1.957388514058721e-18,7,True
2,2,2,1.0,1.0,0.0,0.0,0.10104566357841781,0.10104566357841781,16,16,-5.900211315718272e-19,-6.3981465152486e-19,2,True
3,1,2,0.3333333333333333,0.0,1.4488693381765406e-05,0.0,0.10783705593965104,0.10002911719017393,15,14,1.592978392037219e-18,8.2060307444418595e-19,1,True
7,6,2,0.8,0.47619047619047616,9.01585923844975e-06,3.6735542909755667e-07,0.1116002032066321,0.11159517290377596,14,14,-3.0935546203885646e-19,-9.84485780777895e-19,5,True
5,5,2,0.6,0.5,5.860477020757587e-06,1.4711026452749905e-09,0.12335537271390665,0.12323512884322513,13,13,1.46850251033561e-17,1.437903379258316e-17,3,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,1.4303336330281743e-19,-2.658751526280219e-19,1,True
27,3,2,1.0,0.09116809116809117,0.0005769037539357289,0.0,0.1336700910040608,0.1212643647388502,14,13,1.2645642644430508e-17,1.3559808846123145e-18,3,True
7,3,2,0.6666666666666666,0.19047619047619047,0.00010132219469331495,1.471102645274991e-09,0.0877566064778599,0.08775479200200134,17,17,3.998142989158925e-19,1.4030417603581205e-19,3,True
21,2,2,1.0,0.0761904761904762,0.0009108653661443252,0.0,0.11589802762959613,0.08873319424363409,16,14,-5.309454639761533e-19,-3.2867956523470987e-18,2,True
17,7,2,0.9523809523809523,0.47058823529411764,4.5703650160830365e-05,3.5646182200540947e-07,0.09208639081745404,0.09207954110513358,16,16,1.1847691675429448e-18,-6.270623710577392e-19,7,True
66,18,2,0.1503267973856209,0.04941724941724942,0.004365353652371049,0.0002532195898001374,0.1388035380915505,0.12052888953343108,14,13,4.0368692853735696e-18,3.647956171171545e-19,5,True
5,5,2,1.0,1.0,0.0,0.0,0.11174207658674334,0.11174207658674334,15,15,1.1223722542509073e-18,8.56279730392405e-19,5,True
10,1,2,0.28888888888888886,0.0,0.0003471453911309204,0.0,0.12350613628925788,0.09305551479212938,16,14,2.3809006796568303e-18,-7.662904618929062e-19,1,True
8,4,2,1.0,0.5714285714285714,6.619961903737457e-09,0.0,0.07448099119467712,0.07447987088495359,18,18,4.68558440250913e-19,-5.888076150981803e-20,4,True
5,4,2,0.4,0.16666666666666666,0.0001756313686039408,0.000130599377083268,0.10602977183041302,0.10254607240319467,15,14,-5.769697772440027e-19,-6.385220436010245e-19,1,True
14,8,2,0.39285714285714285,0.34065934065934067,0.0001969575377573256,0.00019289413197587385,0.13999457212634794,0.12417981457093949,13,12,4.7463985862022943e-17,5.408845646044374e-18,3,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,3.605981145224606e-19,-2.387750527413218e-19,2,True
25,2,2,0.15,0.0,0.0011862388523560905,1.7517379477235269e-06,0.13735707296356162,0.11479904363904359,14,14,2.3658571410478902e-17,1.368533497562012e-18,2,True
8,8,2,0.8928571428571429,0.8928571428571429,3.0849002005277127e-06,3.0849002005277127e-06,0.10505867618366059,0.10505867618366059,15,15,8.786870611721193e-19,8.141237648263748e-19,8,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,3.585285799695378e-19,-6.872536661441288e-19,1,True
5,2,2,1.0,0.2,8.091064549012448e-09,0.0,9.862608385956742e-05,5.310635284745938e-05,3,2,4.055696645280777e-19,-1.3249889781672915e-19,2,True
24,2,2,1.0,0.18840579710144928,0.00017390071082304617,0.0,0.13934322691337056,0.12026396085061575,14,13,2.653584872890025e-17,3.80536426669382e-18,1,True
4,4,2,1.0,1.0,0.0,0.0,0.06464591872197914,0.06464591872197914,19,19,1.666747594751667e-18,1.423138033958249e-18,3,True
33,7,2,0.5238095238095238,0.1553030303030303,0.0014963414231112227,7.72492699028749e-06,0.13257139840454416,0.10996405341945088,14,13,5.271871661195962e-18,2.768996331999344e-19,7,True
39,1,2,0.06477732793522267,0.0,0.0025357950735396192,0.0,0.13439266145247827,0.11897469944277678,14,13,1.0435056002081342e-18,8.961323777496082e-19,1,True
8,3,52146,0.35714285714285715,0.3333333333333333,3.034149205879668e-08,1.4711026452749905e-09,0.00017259564675424299,5.753188225141433e-05,2,1,5.649361140082799e-20,-9.159172506028166e-20,0,True
45,5,2,0.3,0.04141414141414142,0.0019111559679487941,3.841105688061262e-05,0.12964360936557906,0.1164148355112696,14,13,1.2641069602687992e-18,8.19104429594803e-19,1,True
11,9,2,0.6111111111111112,0.2545454545454545,0.00034864593626102977,3.846444904975602e-05,0.11723898369310552,0.11013118071459546,15,14,-1.4084309827697127e-18,-1.4632821804152314e-18,5,True
7,3,2,1.0,0.38095238095238093,0.00010834260200780672,0.0,0.11379213862296307,0.11352646216881122,15,15,2.6680809953782946e-19,2.4331640793416832e-20,3,True
8,7,2,0.6190476190476191,0.42857142857142855,6.462914219659722e-05,5.560609232015035e-06,0.10419392749003487,0.103120546245665,15,15,1.0017912281203074e-18,2.0518508846435624e-19,6,True
3,3,2,0.6666666666666666,0.6666666666666666,2.451837742124984e-10,2.451837742124984e-10,6.849033601358848e-05,6.849033601358848e-05,2,2,2.3809001378808013e-19,-4.1932304456671836e-19,3,True
12,6,3,0.2,0.19696969696969696,0.00018362805158738662,0.00010985438793617248,0.11371896460030835,0.09848458602388573,16,14,-1.842664163366781e-20,-2.0074899101664311e-19,0,True
2,2,2,1.0,1.0,0.0,0.0,5.113945089014607e-05,5.113945089014607e-05,2,2,3.4959298173254167e-19,2.889918912338834e-19,2,True
32,20,2,0.15263157894736842,0.10887096774193548,0.0013466025764034837,0.0009746322789498821,0.14562624978140393,0.1405768312663116,13,12,1.5835792466363122e-16,1.3604881376186573e-16,4,True
4,4,2,1.0,1.0,0.0,0.0,0.10393439949852568,0.10393439949852568,15,15,1.9760280094095748e-20,-1.8991801897778482e-19,4,True
10,9,2,0.4166666666666667,0.13333333333333333,0.0002613848060126358,9.35156908865205e-05,0.11803407215083417,0.1127017563498521,14,14,7.182585441985379e-20,-4.977960213204491e-19,2,True
16,3,2,0.3333333333333333,0.11666666666666667,0.001027385961388076,7.355513226374953e-10,0.13552125942138699,0.09971788699172497,15,13,2.5777770888648464e-17,4.3280969914639204e-19,3,True
7,6,2,1.0,1.0,0.0,0.0,0.00014121462007165336,0.00012944673506568223,2,2,-1.4280726833021182e-19,-1.828431917270119e-19,5,True
35,1,2,0.07899159663865546,0.0,0.0007288412140081618,0.0,0.13821655313632733,0.11349653736587714,14,13,7.615869648729354e-17,2.6929724577316057e-18,1,True
13,11,2,0.2727272727272727,0.16666666666666666,0.0006107366011771459,9.73055492271665e-05,0.12399634432516375,0.12285649107058672,14,14,7.367430742189824e-18,5.879669586727883e-18,1,True
10,6,2,0.9333333333333333,0.5111111111111111,0.00038489064614045097,1.0507876037678503e-10,0.1258099747049658,0.12000794984995218,14,13,5.1842926648484105e-18,4.1388129071357084e-18,6,True
5,4,2,1.0,1.0,0.0,0.0,0.10259742069119765,0.10259600349698549,15,15,1.5547235461348077e-18,9.396260888277619e-19,4,True
40,9,2,0.6944444444444444,0.10256410256410256,0.003565493122539872,3.0129203734175797e-06,0.12810963009751092,0.12028489800016827,14,13,1.2124762198358115e-18,-1.2234316258528054e-18,6,True
21,21,2,0.4095238095238095,0.4,0.00042477018641988006,0.00037830364485662337,0.11325597868526038,0.1063798140807349,14,14,2.496351145636857e-18,1.9511798143462088e-18,13,True
12,9,2,0.4090909090909091,0.2777777777777778,0.0006161231613411615,6.876470103521395e-05,0.13068491891656284,0.09722666122326255,16,14,5.061229999052225e-18,1.0184952523040122e-18,3,True
4,3,2,1.0,0.5,2.8950564507689175e-05,0.0,0.09893816906157005,0.09893751010417887,15,15,-2.9606526364725714e-19,-4.775368332258823e-19,3,True
16,4,2,0.3333333333333333,0.08333333333333333,0.0005411568996841956,5.789965791273308e-05,0.12598710046711856,0.09445998231168526,16,14,1.1623594662407234e-18,2.192764955339235e-19,2,True
10,7,2,0.9047619047619048,0.5555555555555556,1.7255541468423945e-05,4.513955906849418e-07,0.1192344507631479,0.11685348537702928,13,13,2.9135669513748353e-18,2.1487486005517676e-18,7,True
3,2,2,1.0,1.0,0.0,0.0,0.0934245098273106,0.09342421604693454,16,16,7.72863003188486e-19,5.665891397084554e-19,2,True
8,8,2,0.9285714285714286,0.9285714285714286,1.8728172544787189e-06,1.8728172544787189e-06,0.10984371061201736,0.10984371061201736,15,15,-2.566597512886742e-18,-2.738216290300734e-18,8,True
19,12,2,0.8333333333333334,0.4502923976608187,8.440680426548841e-05,6.30947751051668e-06,0.10772327407451,0.1018936743433201,16,15,-1.6987769846247897e-19,-3.271093226356207e-19,11,True
2,1,2,1.0,0.0,0.0,0.0,5.113945089014607e-05,4.383381504869663e-05,2,2,7.727457637055051e-19,2.889918912338834e-19,1,True
3,1,2,1.0,0.0,0.0,0.0,9.44112939510389e-05,8.182312142423371e-05,2,2,9.96051249921917e-19,3.529225323909723e-19,1,True
84,23,2,0.16996047430830039,0.05335628227194492,0.0040036596233726076,6.442483434017797e-05,0.1497756519510063,0.12899179451660528,13,12,1.5766293568630097e-16,2.4053249599902387e-17,6,True
40,37,2,0.9474474474474475,0.9461538461538461,8.166042273395991e-10,6.841140949166905e-10,0.0007708438426294572,0.0007236493216521434,2,2,0.14844909207175713,0.13758498605268063,35,True
5,4,2,0.6666666666666666,0.4,0.00031553905075364086,7.250235287931244e-06,0.11908199598641048,0.11694732032236102,14,14,-2.1738748335866943e-18,-2.851963566012242e-18,3,True
16,10,2,0.17777777777777778,0.15833333333333333,0.0003654781036270883,0.00010565132952195696,0.1254169629260093,0.12364954904068938,14,14,9.5473028328357e-19,-1.223609579207929e-19,6,True
23,7,2,0.6666666666666666,0.1422924901185771,0.00019171928427448757,8.331962362489485e-06,0.13905235515006956,0.12536509946474908,14,13,1.3001134388641182e-16,2.9353026365118973e-17,4,True
4,3,2,1.0,0.6666666666666666,1.52601431475731e-08,0.0,0.10875563953412633,0.108755241422853,14,14,1.7552866504012025e-18,1.1404173323052764e-18,3,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,-8.246378426101697e-20,-1.7253867953103492e-19,1,True
44,3,2,0.6666666666666666,0.07188160676532769,0.002668880705611638,4.323336064196729e-08,0.15090001725214244,0.1300055490257282,13,12,1.3909641866946306e-16,2.9190535303747615e-17,1,True
22,20,2,0.0735930735930736,0.06315789473684211,0.0012648531396282697,0.000398408333132413,0.1260287867269608,0.12151235013907444,14,14,-1.0116973477352427e-18,-1.8159242378671924e-18,11,True
31,3,2,1.0,0.10967741935483871,0.0009365654570210792,0.0,0.12349843534921066,0.10011203547820341,16,14,1.0518055002323212e-19,-8.445012038030741e-20,3,True
36,10,2,0.15555555555555556,0.09365079365079365,0.0010377430429298552,0.00012900428202281938,0.12545721312208283,0.11918996440167037,14,13,1.3767584519044636e-18,4.196705883032782e-19,5,True
11,10,2,0.9333333333333333,0.9272727272727272,2.468612738740532e-07,1.3877732643151992e-07,0.10684310347344377,0.10684271924110043,15,15,1.9283409254990898e-18,-4.2042267248947568e-19,10,True
57,3,2,0.047619047619047616,0.0,0.006578750502355971,2.118347222467659e-05,0.14219564982723604,0.11969368406557873,14,13,2.75578751498273e-17,2.9052337811718075e-19,1,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,2.739230866257903e-19,-4.910571680360048e-19,1,True
5,4,2,1.0,0.9,1.8388783065937382e-10,0.0,0.06464605938685296,0.06464591872197914,19,19,1.5947561161392944e-18,1.423138033958249e-18,4,True
23,2,2,0.16600790513833993,0.0,0.0013422884065388725,7.860367089487238e-07,0.12943801234121136,0.10442795263481967,15,13,-7.045269258385665e-19,-2.2348678629509917e-18,2,True
23,22,2,0.9525691699604744,0.948051948051948,5.074584219012999e-10,5.074584219012999e-10,0.00043688273084667754,0.00042364386021496005,3,3,-5.831839691939001e-18,-2.6304867728868186e-17,22,True
17,7,2,0.42857142857142855,0.18382352941176472,0.0009423650754464423,2.5499112518099843e-08,0.10993638377412102,0.09521438102437133,15,14,2.721269891382362e-18,1.3009463256614892e-18,7,True
6,6,2,1.0,1.0,0.0,0.0,0.00011746092626330426,0.00011746092626330426,2,2,-8.634886911444974e-19,-9.79996758867388e-19,6,True
4,1,2,0.16666666666666666,0.0,0.00013015383727178935,0.0,0.10858987955428119,0.09223820183563822,16,15,4.503738609085108e-19,-1.4081174024914467e-19,1,True
19,6,2,0.8666666666666667,0.6491228070175439,7.2949482963900545e-06,7.443055537555805e-08,0.13438111177444675,0.12999417227452487,13,13,1.3790883154032625e-16,6.092194798128949e-17,6,True
10,1,2,0.3333333333333333,0.0,0.00015483853425171394,0.0,0.1145312992831727,0.08786769144693143,17,15,2.407439586650359e-18,4.3010881477349406e-19,1,True
18,14,2,0.24183006535947713,0.24175824175824176,0.00010067598907766521,8.483647013074737e-05,0.1353144839526943,0.12980504151387223,14,13,6.661006568110566e-17,4.68131764181616e-17,4,True
7,3,2,1.0,0.38095238095238093,1.66677825168948e-05,0.0,0.11093471575826909,0.10422645964958152,15,14,-1.392358035208142e-19,-4.465397417878044e-19,3,True
32,5,2,0.4,0.13911290322580644,0.0015492337140747242,0.00011579343141488505,0.12969737544867949,0.10902503127177887,14,13,2.497969872691352e-19,1.3170345608705074e-20,3,True
5,2,2,1.0,1.0,0.0,0.0,0.11630545947915819,0.11528683555678093,14,14,1.3884788028951857e-18,8.772852390712622e-19,2,True
21,16,2,0.9583333333333334,0.5238095238095238,0.0007395230074809161,1.9691066999928963e-07,0.12150290815667378,0.10514344799798118,15,13,3.5212326670470395e-18,-7.558172637719762e-19,15,True
31,3,2,1.0,0.12043010752688173,0.001092111334332288,0.0,0.13140977732459422,0.09747387792705142,15,13,-2.469276854613045e-19,-2.809616273794493e-18,3,True
57,2,2,1.0,0.08395989974937343,0.0025028290175018223,0.0,0.14935625783817233,0.12875588572900512,13,12,1.44220066130959e-16,1.1470116415456257e-17,2,True
9,5,2,1.0,0.4722222222222222,0.0003183760344904134,0.0,0.11173829421877632,0.08621763346088691,16,14,1.6389933575253233e-18,1.151619562278705e-18,5,True
9,3,2,1.0,0.2222222222222222,8.953917830348134e-05,0.0,0.11046162462179573,0.10765769483212868,14,14,1.7282241884033854e-18,6.191844953467475e-19,3,True
23,9,2,0.9722222222222222,0.25296442687747034,0.00021405937457958784,1.249956495985286e-10,0.13903673728556248,0.13403977521409424,13,13,1.5129227431339206e-16,8.940935950105001e-17,9,True
45,2,2,1.0,0.08383838383838384,0.0022719698725120136,0.0,0.1281660012970051,0.10645223601307668,15,14,2.2575724154150953e-18,-5.86905746428853e-20,2,True
12,7,2,0.9523809523809523,0.3787878787878788,0.00017781732559352326,4.1345339845424556e-06,0.08730633719468445,0.08730351509288359,17,17,1.6442469849576708e-18,8.6177507660712e-19,6,True
5,3,2,1.0,0.4,6.152366422271292e-05,0.0,0.0871296669520783,0.07600183188495874,18,16,9.147798853548104e-20,-4.144653144667308e-19,3,True
4,3,2,1.0,0.6666666666666666,3.173318158471611e-06,0.0,0.12486088246990258,0.1159858055141873,14,14,7.688730381138879e-18,1.6244723514699974e-18,2,True
14,2,2,0.07692307692307693,0.0,0.0005498181542293517,4.925471686028472e-06,0.11344973020201837,0.10525557140760557,16,15,3.0901938706934454e-18,9.124828767214968e-19,2,True
47,4,2,0.8333333333333334,0.08973172987974098,0.0018245971836358937,4.935524164325869e-06,0.13040499370859146,0.10928570991180366,14,13,1.8706118079647354e-19,-2.5840183925857395e-18,3,True
1,1,2,0.0,0.0,0.0,0.0,2.5569725445073034e-05,2.5569725445073034e-05,2,2,-4.963979349886367e-19,-5.984994530649409e-19,1,True
16,2,2,1.0,0.3,0.0003075759062292322,0.0,0.11980083267465709,0.09624366066063766,15,14,8.53514614649466e-19,3.586102491301783e-19,2,True
4,4,2,1.0,1.0,0.0,0.0,0.00010227890178029214,0.00010227890178029214,2,2,1.3888037346580376e-18,1.1032332600268061e-18,4,True
79,16,2,0.9416666666666667,0.09055501460564752,0.005895534974966345,1.5347881292780717e-07,0.15719390527329927,0.13574293107985014,13,12,4.687860843313348e-16,1.172393612400778e-16,16,True
40,23,2,0.17786561264822134,0.09358974358974359,0.00306606360487964,0.0002174658188014027,0.13872705838490823,0.13157564070989491,14,13,1.4903753692208125e-17,9.653858668788696e-18,7,True
31,2,2,1.0,0.12903225806451613,0.0007261240495208748,0.0,0.13905626016444292,0.10310694686217155,14,13,5.776087196307634e-17,-2.872294199002425e-20,2,True
7,5,2,0.9,0.47619047619047616,2.522199716441941e-05,2.5218902490428407e-10,0.11456663181933488,0.11434351993108349,15,15,5.941939536888161e-19,5.424233311067694e-19,5,True
24,2,2,1.0,0.13405797101449277,0.001334570161638995,0.0,0.1179661150000737,0.09474646202332353,16,15,4.3263557642934123e-20,-2.712070252740104e-19,2,True
33,14,2,0.3956043956043956,0.1268939393939394,0.0009703391531526718,8.0044941239406e-05,0.13178809012200218,0.12698330133418914,14,13,1.2569578603425569e-17,2.3212081553894017e-19,6,True
6,3,2,0.6666666666666666,0.2,0.00010341966717177039,5.391602823629454e-07,0.11694317736783634,0.09607310857797684,15,14,-6.948879544761658e-19,-1.6370791335738183e-18,3,True
18,5,2,1.0,0.19607843137254902,0.00022997106642182397,0.0,0.10156484910947174,0.089521945631282,17,16,7.165434881915314e-19,3.100466729384032e-19,4,True
12,3,52146,0.3333333333333333,0.07575757575757576,0.00027816166486634353,1.4711026452749905e-09,0.12400462506690135,5.753188225141433e-05,13,1,6.965593238897408e-19,-3.349997484774037e-19,0,True
4,4,2,1.0,0.8333333333333334,1.8388783065937382e-10,0.0,0.10865699712775509,0.10839139606799647,15,15,-3.4839238630587113e-19,-1.0233666113240518e-18,3,True
18,4,2,1.0,0.1111111111111111,0.00048295336045544115,0.0,0.10409025266676557,0.097047221158745,16,15,1.9970456827935185e-18,1.0200617064516265e-18,4,True
5,5,7,0.6,0.3,5.7900393464055714e-05,2.8950564507689175e-05,0.10623830451760786,0.09095922583215532,17,14,-5.956388831586014e-19,-9.990585643747326e-19,0,True
15,8,2,0.6071428571428571,0.3523809523809524,0.00013140536405770406,2.108580458227486e-09,0.09701616442541836,0.0958286098934408,16,16,1.2152477280661831e-18,-4.6991198744006975e-20,8,True
9,1,2,0.2222222222222222,0.0,0.00017368977934666626,0.0,0.09983416141891044,0.07895076904607835,17,15,1.50507139996997e-19,-1.1197707287631039e-19,1,True
30,13,2,0.5512820512820513,0.16091954022988506,0.002364636459962351,0.00029656733351427666,0.15059024419454584,0.14270997539006045,13,12,1.8740206782844724e-16,9.765023790042009e-17,10,True
28,8,2,1.0,0.12169312169312169,0.0020277126339312375,0.0,0.14620386156310344,0.1368736062391035,13,12,1.2036026876888447e-16,8.619955556562728e-17,8,True
54,6,2,0.9333333333333333,0.16981132075471697,0.0014947773978213625,4.0763565213132545e-08,0.14966850927519262,0.12940756721630425,13,13,2.537954520543194e-16,3.206623641048008e-17,6,True
7,2,2,1.0,0.47619047619047616,8.688894679199192e-05,0.0,0.12400410748814021,0.09333851114248684,16,14,9.991801937638709e-18,9.374233128522429e-20,2,True
3,3,2,1.0,1.0,0.0,0.0,6.849033601358848e-05,6.849033601358848e-05,2,2,5.580695991908316e-19,-3.6994143587601287e-19,2,True
6,4,2,1.0,0.8,2.5112847183725643e-06,0.0,0.11611772192643405,0.1131563339223686,14,14,-1.378869125356773e-19,-5.652275655011624e-19,4,True
23,23,2,0.9446640316205533,0.9446640316205533,2.1701910003912055e-06,2.1701910003912055e-06,0.10018867155415195,0.10018867155415195,15,15,7.56578037015325e-17,6.909655743735676e-17,23,True
26,6,2,0.9333333333333333,0.13230769230769232,0.0018610521897970925,2.293072750472826e-07,0.1278021220163532,0.11179127068277228,14,13,7.461834811006152e-18,-3.7329156115997766e-19,6,True
13,12,2,0.9393939393939394,0.9358974358974359,8.812333948398612e-08,8.351130918461582e-08,0.13012341546981882,0.13000327351618413,13,13,9.688739549333775e-17,8.899809420231883e-17,12,True
8,4,2,0.3333333333333333,0.17857142857142858,0.0002772790603371934,1.0131647246570047e-05,0.1168810682554716,0.10585448166552139,15,14,1.864257266553828e-19,-2.177197199402199e-19,1,True
21,3,52146,1.0,0.11428571428571428,0.0008721169102919497,0.0,0.1165769986135121,5.753188225141433e-05,14,1,2.1549847043076686e-18,-1.8897395440062737e-20,0,True
4,3,2,0.3333333333333333,0.3333333333333333,0.00011843926952002587,5.789965791273308e-05,0.10838269685556426,0.08420481511184992,16,14,-3.485313343490632e-19,-7.432107846194301e-19,1,True
5,3,2,0.3333333333333333,0.3,0.00011579343141488505,5.729593673837733e-05,0.11940648965139629,0.10480887621630028,14,13,3.2617747322937747e-19,-5.531461396809109e-19,1,True
9,7,2,0.5277777777777778,0.3333333333333333,1.651971907392452e-05,9.092933814894658e-06,0.12202139854629582,0.11460817541567099,14,13,8.316007740052185e-18,1.0409088416332779e-18,4,True
13,12,2,0.6410256410256411,0.5909090909090909,4.261861703744537e-05,3.756034142629379e-05,0.11053313278885936,0.10916564308420869,14,14,-4.052987081366043e-21,-3.911720997691517e-19,9,True
16,15,2,0.8,0.6916666666666667,9.505964260209273e-05,6.374026857291782e-05,0.11639157589499781,0.11324086971486884,15,14,1.1616584972833797e-18,6.69381115741179e-19,14,True
4,4,2,0.8333333333333334,0.8333333333333334,1.8388783065937382e-10,1.8388783065937382e-10,7.990539201585324e-05,7.990539201585324e-05,2,2,2.6802048681326043e-20,-8.632759885174371e-19,4,True
1,1,2,0.0,0.0,0.0,0.0,0.09416806582857963,0.09416806582857963,15,15,1.0009085418822723e-19,-9.906567243932125e-19,1,True
2,2,2,1.0,1.0,0.0,0.0,4.3148911688560746e-05,4.3148911688560746e-05,2,2,-8.976552456979218e-20,-2.0191520003774653e-19,2,True
9,9,2,0.9722222222222222,0.9722222222222222,8.172792473749946e-11,8.172792473749946e-11,0.10423669868765305,0.10423669868765305,15,15,-1.0179310028926467e-18,-1.971176836678325e-18,9,True
12,10,2,0.5555555555555556,0.48484848484848486,8.015710866563859e-05,7.502517760367898e-05,0.13054193823308696,0.1211185275492004,14,13,4.8349683700772597e-17,1.2105296278173755e-17,7,True
3,3,2,1.0,1.0,0.0,0.0,7.67091763352191e-05,7.67091763352191e-05,2,2,-1.90985520520461e-19,-4.89861239587128e-19,3,True
2,2,2,0.0,0.0,1.447491447818327e-05,1.447491447818327e-05,0.10650833541257165,0.10650833541257165,15,15,3.5386923940903145e-20,-1.0876776750030203e-19,2,True
5,4,2,0.3333333333333333,0.3,0.0002605021208739727,3.510961369016841e-05,0.10688500137305704,0.10469696405744679,15,14,4.311523835516286e-19,1.2095336345477746e-19,2,True
6,4,2,1.0,0.7333333333333333,3.3764686618438664e-05,0.0,0.08633564096226748,0.07747681821457907,18,17,6.609475640943181e-19,4.611465772773864e-19,4,True
14,1,3,0.1978021978021978,0.0,0.0003735367101764835,0.0,0.12515596486936006,0.08953651450398281,16,14,8.540316459041722e-21,-4.833932948011273e-19,0,True
17,3,2,1.0,0.19117647058823528,0.0003013827517720652,0.0,0.116506139474338,0.1030114943488756,16,14,6.798397300878539e-19,1.3234567382233852e-19,3,True
15,7,2,0.47619047619047616,0.1523809523809524,0.0005771576805175993,1.0506862374809049e-05,0.1298509956234476,0.11129751777242576,14,13,2.6345843162167804e-18,2.037507827548306e-18,4,True
9,9,2,0.9444444444444444,0.9444444444444444,1.724656841431002e-06,1.724656841431002e-06,0.12438361389400916,0.12438361389400916,14,14,2.810990773826255e-18,1.3926960255373601e-18,9,True
20,8,2,0.10714285714285714,0.08947368421052632,0.0008018521586502756,0.00016334194299596547,0.12011032045964092,0.11817868262284827,15,14,1.5521026447922571e-18,4.0195492403167805e-19,1,True
36,5,2,1.0,0.08412698412698413,0.001880593976006122,0.0,0.13699983905050545,0.11983804165400867,14,12,4.4996433012269366e-18,9.696392679153025e-20,5,True
14,13,2,0.9358974358974359,0.9340659340659341,4.6381993848082255e-06,4.638142803937254e-06,0.10477856615183219,0.10477819662509898,14,14,-1.2536337338443855e-18,-2.209299748264366e-18,13,True
19,6,2,0.4666666666666667,0.19298245614035087,0.00013153662435367737,2.3284664653724473e-05,0.1330737584785855,0.12569128102827584,13,13,2.3143388875181522e-17,5.908809077400404e-18,3,True
4,2,2,1.0,0.5,2.8950564507689175e-05,0.0,0.11227542041106503,0.11072138612688039,14,14,9.694887280009695e-19,5.491269914088449e-19,1,True
15,4,2,1.0,0.2761904761904762,0.00019152519518844197,0.0,0.11711651120584353,0.10775179472388434,15,14,-4.653460492126402e-19,-1.680713031653083e-18,4,True
14,1,2,0.12087912087912088,0.0,0.0011764501450853954,0.0,0.12584567984011166,0.09437746380720709,16,14,3.570260715551046e-18,-1.008819184712176e-19,1,True
1,1,2,0.0,0.0,0.0,0.0,0.09243161844875308,0.09243161844875308,16,16,-2.542634262310048e-19,-3.651820517731045e-19,1,True
12,6,2,1.0,0.5,0.00018927173786650514,0.0,0.11216690488410752,0.09270504125642737,15,14,1.1077247701057427e-18,3.4596122099109036e-19,6,True
56,5,2,0.7,0.09415584415584416,0.0015835455675368084,9.972059401743233e-07,0.14800874859464033,0.12525833244087392,13,13,2.8496843342990333e-16,2.057975664007475e-17,5,True
28,7,2,0.9523809523809523,0.23809523809523808,0.000314060356928625,4.0604264323743806e-07,0.13271174763766522,0.1178673652965705,14,13,3.3967696330641995e-18,2.1488719632543043e-18,6,True
5,5,2,0.9,0.9,1.580843607159363e-07,1.580843607159363e-07,0.11503729985035897,0.11503729985035897,15,15,-6.613169725326761e-19,-9.84760308762628e-19,5,True
24,24,2,0.9565217391304348,0.9492753623188406,1.2058302763746828e-06,5.900296994477084e-10,0.09241637975044346,0.09241637975044346,16,16,-1.3532401841492559e-17,-1.3715342592113728e-17,23,True
4,3,2,1.0,0.5,3.6777566131874763e-09,0.0,8.629782337712149e-05,6.903825870169719e-05,3,2,-1.3076869984484187e-19,-5.920054653974807e-19,3,True
64,4,2,0.16666666666666666,0.07390873015873016,0.004722273273394112,0.00034661078494189335,0.14509285416141374,0.11863075131031857,14,13,2.3940919200602706e-17,4.488777747275223e-19,2,True
4,4,2,1.0,1.0,0.0,0.0,7.990539201585324e-05,7.990539201585324e-05,2,2,1.0910406250486317e-18,1.8059795726840467e-19,4,True
56,13,2,0.5,0.06168831168831169,0.0018848882828055998,3.6434525812411824e-05,0.14105336968505253,0.13330602911433476,13,13,7.763815725812169e-17,5.387190065010569e-17,4,True
15,3,2,1.0,0.3523809523809524,0.00015669825093737628,0.0,0.11944585511401389,0.10506647839818072,15,14,4.948633828148632e-18,2.805768741675488e-19,3,True
16,14,2,0.9340659340659341,0.7083333333333334,6.08570122187135e-05,2.956618754657718e-06,0.1248079048602713,0.12480580766257739,13,13,9.593350004343628e-18,8.397652619374366e-18,14,True
